GACC,PSA,Key RAWS1,Key RAWS2,Key RAWS3,Key RAWS4,Key RAWS5,Key RAWS6,Key RAWS7,Key RAWS8,Key RAWS9,Key RAWS10,Key RAWS11,Key RAWS12,Key RAWS13,Key RAWS14
EACC,EA01,210301,210405,210901,210801,211604,210203,211502,212601,
EACC,EA02,215601,214001,214201,136101,213501,
EACC,EA03,210514,211702,210709,211803,210512,210503,210509,
EACC,EA04,470202,470302,471002,470703,471601,471801,470804,
EACC,EA05,215601,473901,473501,
EACC,EA06,200703,201002,471301,201504,
EACC,EA07,203802,202902,202010,
EACC,EA08,120201,112001,203802,
EACC,EA09,232401,136101,231301,135501,
EACC,EA10,120201,112001,
EACC,EA11,120201,112001,
EACC,EA12,238502,232401,
EACC,EA13,236403,239102,
EACC,EA14,119501,128905,125701,
EACC,EA15,337301,460101,
EACC,EA16,338401,460901,460101,463001,463301,463802,
EACC,EA17,464901,465401,463501,
EACC,EA18,361231,360331,361171,301101,
EACC,EA19,360131,361171,360271,
EACC,EA20,300312,300311,300191,300892,300891,
EACC,EA21,430501,430601,270301,430402,
EACC,EA22,170850,171603,170791,
EACC,EA23,305103,370450,
EACC,EA24,182201,180701,180201,280291,280091,182002,281501,181510,
GBCC,GB01,101044,101108,101402,101224,101223,101109,101220,
GBCC,GB02,101312,101803,101315,101311,101310,101303,101805,101314,
GBCC,GB03,103211,102601,103210,103208,102709,103207,
GBCC,GB04,101708,101222,102712,101710,
GBCC,GB05,102802,101809,102903,101812,
GBCC,GB06,104104,103209,102711,103205,102907,103403,
GBCC,GB07,104103,104105,104004,
GBCC,GB08,103903,104203,103703,104006,103902,
GBCC,GB09,103904,102004,102301,
GBCC,GB10,481307,480707,480709,481302,481306,480708,100708,
GBCC,GB11,43702,260117,42802,43707,
GBCC,GB12,261204,40724,41302,260108,260114,
GBCC,GB13,260701,260504,
GBCC,GB14,260207,260208,260204,260203,260112,260202,260206,
GBCC,GB15,260503,260501,260603,260601,
GBCC,GB16,260810,261404,
GBCC,GB17,260310,260505,
GBCC,GB18,260315,260309,260305,
GBCC,GB19,260306,260314,260308,
GBCC,GB20,261406,260805,260807,260804,
GBCC,GB21,261604,261603,261608,
GBCC,GB22,261408,
GBCC,GB23,261702,261708,
GBCC,GB24,261705,
GBCC,GB25,420914,420911,420901,420908,420915,420403,
GBCC,GB26,421103,420706,420912,421101,
GBCC,GB27,421806,421502,421501,
GBCC,GB28,421807,421905,422610,422611,
GBCC,GB29,421415,421406,421416,421305,421407,421304,421301,
GBCC,GB30,421602,
GBCC,GB31,422102,421702,421405,422002,
GBCC,GB32,422711,422712,422710,
GBCC,GB33,422203,422803,422502,
GBCC,GB34,422606,422503,422608,422604,422807,422609,
GBCC,GB35,20223,20224,20109,20108,20107,422806,20114,422805,
ONCC,NC01,40427,40428,40421,40102,40425,
ONCC,NC02,41406,41411,41005,41001,41015,
ONCC,NC03A,43402,43304,43802,43009,
ONCC,NC03B,43404,43809,43008,43502,
ONCC,NC04,40408,40503,40244,40812,40239,40222,40614,40516,40231,40105,40218,40217,40519,40203
ONCC,NC05,41503,41907,40802,40814,41410,41211,42202,41201,40615,40816,40611,
ONCC,NC06,40309,40306,40228,40243,40312,40221,40308,40233,
ONCC,NC07,42603,41213,40916,41908,40723,40609,41701,40630,40719,41806,42601,40730,40910,
ONCC,NC08,260111,40728,40709,40714,41310,
NRCC,NR01,100101,100204,
NRCC,NR02,240107,240110,240112,
NRCC,NR03,100711,100606,100421,100708,
NRCC,NR04,241513,241211,241206,241302,241507,241405,
NRCC,NR05,101037,100901,100714,
NRCC,NR06,101013,242907,101045,101031,242905,242912,
NRCC,NR07,240217,241904,241901,240207,241502,240210,
NRCC,NR08,243002,241904,245405,241518,
NRCC,NR09,245501,245409,243206,245412,245405,
NRCC,NR10,241802,240303,240307,240308,
NRCC,NR11,241907,241910,242102,242207,243303,
NRCC,NR12,244603,245607,244601,244902,244705,244803,
NRCC,NR13,240903,240902,240704,240601,242205,243704,
NRCC,NR14,245106,245105,245201,245108,245109,243704,
NRCC,NR15,321703,320220,320101,242501,241102,322701,
NRCC,NR16,244301,323804,244102,244002,244201,322503,
